video_id,rgb_path,thermal_path,class_id,class_name,split,is_hard_negative
250528151518_00113,RGB/run/run_250528151518_00113_rgb.mp4,Thermal/run/run_250528151518_00113_inf.mp4,15,run,train,FALSE
250604114316_00092,RGB/photographing/photographing_250604114316_00092_rgb.mp4,Thermal/photographing/photographing_250604114316_00092_inf.mp4,9,photographing,train,FALSE
250608214129_00034,RGB/put_on_coat/put_on_coat_250608214129_00034_rgb.mp4,Thermal/put_on_coat/put_on_coat_250608214129_00034_inf.mp4,14,put_on_coat,train,FALSE
250604192708_00075,RGB/call/call_250604192708_00075_rgb.mp4,Thermal/call/call_250604192708_00075_inf.mp4,0,call,train,FALSE
250530170949_00026,RGB/push/push_250530170949_00026_rgb.mp4,Thermal/push/push_250530170949_00026_inf.mp4,12,push,train,FALSE
250622235334_00009,RGB/put_on_coat/put_on_coat_250622235334_00009_rgb.mp4,Thermal/put_on_coat/put_on_coat_250622235334_00009_inf.mp4,14,put_on_coat,train,FALSE
250712171601_00084,RGB/pour/pour_250712171601_00084_rgb.mp4,Thermal/pour/pour_250712171601_00084_inf.mp4,11,pour,train,FALSE
250622172956_00129,RGB/push/push_250622172956_00129_rgb.mp4,Thermal/push/push_250622172956_00129_inf.mp4,12,push,train,FALSE
250712190738_00220,RGB/turn/turn_250712190738_00220_rgb.mp4,Thermal/turn/turn_250712190738_00220_inf.mp4,22,turn,train,FALSE
250606145731_00063,RGB/searching/searching_250606145731_00063_rgb.mp4,Thermal/searching/searching_250606145731_00063_inf.mp4,16,searching,train,FALSE
250724154220_00014,RGB/walk/walk_250724154220_00014_rgb.mp4,Thermal/walk/walk_250724154220_00014_inf.mp4,25,walk,train,FALSE
250622002846_00063,RGB/sit/sit_250622002846_00063_rgb.mp4,Thermal/sit/sit_250622002846_00063_inf.mp4,17,sit,train,TRUE
250608212721_00022,RGB/put_on_coat/put_on_coat_250608212721_00022_rgb.mp4,Thermal/put_on_coat/put_on_coat_250608212721_00022_inf.mp4,14,put_on_coat,train,FALSE
250622230932_00132,RGB/stand/stand_250622230932_00132_rgb.mp4,Thermal/stand/stand_250622230932_00132_inf.mp4,21,stand,train,FALSE
250712202603_00365,RGB/pour/pour_250712202603_00365_rgb.mp4,Thermal/pour/pour_250712202603_00365_inf.mp4,11,pour,train,FALSE
250607173034_00206,RGB/sleeping/sleeping_250607173034_00206_rgb.mp4,Thermal/sleeping/sleeping_250607173034_00206_inf.mp4,19,sleeping,train,FALSE
250530170329_00121,RGB/push/push_250530170329_00121_rgb.mp4,Thermal/push/push_250530170329_00121_inf.mp4,12,push,train,FALSE
250604173255_00035,RGB/call/call_250604173255_00035_rgb.mp4,Thermal/call/call_250604173255_00035_inf.mp4,0,call,train,FALSE
250604114924_00225,RGB/photographing/photographing_250604114924_00225_rgb.mp4,Thermal/photographing/photographing_250604114924_00225_inf.mp4,9,photographing,train,FALSE
250528153103_00506,RGB/run/run_250528153103_00506_rgb.mp4,Thermal/run/run_250528153103_00506_inf.mp4,15,run,train,FALSE
250712112903_00035,RGB/stand/stand_250712112903_00035_rgb.mp4,Thermal/stand/stand_250712112903_00035_inf.mp4,21,stand,train,FALSE
250804163212_00045,RGB/stand/stand_250804163212_00045_rgb.mp4,Thermal/stand/stand_250804163212_00045_inf.mp4,21,stand,train,FALSE
250604114257_00085,RGB/photographing/photographing_250604114257_00085_rgb.mp4,Thermal/photographing/photographing_250604114257_00085_inf.mp4,9,photographing,train,FALSE
250603161807_00015,RGB/walk/walk_250603161807_00015_rgb.mp4,Thermal/walk/walk_250603161807_00015_inf.mp4,25,walk,train,FALSE
250525230200_00176,RGB/lift/lifting_250525230200_00176_rgb.mp4,Thermal/lift/lifting_250525230200_00176_inf.mp4,8,lift,train,TRUE
250605151828_00091,RGB/pour/pour_250605151828_00091_rgb.mp4,Thermal/pour/pour_250605151828_00091_inf.mp4,11,pour,train,FALSE
250604115028_00017,RGB/photographing/photographing_250604115028_00017_rgb.mp4,Thermal/photographing/photographing_250604115028_00017_inf.mp4,9,photographing,train,FALSE
250529135154_00003,RGB/jump/jump_250529135154_00003_rgb.mp4,Thermal/jump/jump_250529135154_00003_inf.mp4,7,jump,train,FALSE
250606145735_00064,RGB/searching/searching_250606145735_00064_rgb.mp4,Thermal/searching/searching_250606145735_00064_inf.mp4,16,searching,train,FALSE
250603115422_00495,RGB/typing/typing_250603115422_00495_rgb.mp4,Thermal/typing/typing_250603115422_00495_inf.mp4,23,typing,train,FALSE
250712174812_00138,RGB/walk/walk_250712174812_00138_rgb.mp4,Thermal/walk/walk_250712174812_00138_inf.mp4,25,walk,train,FALSE
250605173705_00047,RGB/wave/wave_250605173705_00047_rgb.mp4,Thermal/wave/wave_250605173705_00047_inf.mp4,26,wave,train,FALSE
250604114425_00117,RGB/photographing/photographing_250604114425_00117_rgb.mp4,Thermal/photographing/photographing_250604114425_00117_inf.mp4,9,photographing,train,FALSE
250604180024_00097,RGB/slap/clap_250604180024_00097_rgb.mp4,Thermal/slap/clap_250604180024_00097_inf.mp4,18,slap,train,FALSE
250604174932_00077,RGB/slap/clap_250604174932_00077_rgb.mp4,Thermal/slap/clap_250604174932_00077_inf.mp4,18,slap,train,FALSE
250712181621_00201,RGB/stand/stand_250712181621_00201_rgb.mp4,Thermal/stand/stand_250712181621_00201_inf.mp4,21,stand,train,FALSE
250730020624_00004,RGB/using_smartphone/using_smartphone_250730020624_00004_rgb.mp4,Thermal/using_smartphone/using_smartphone_250730020624_00004_inf.mp4,24,using_smartphone,train,FALSE
250605174705_00109,RGB/wave/wave_250605174705_00109_rgb.mp4,Thermal/wave/wave_250605174705_00109_inf.mp4,26,wave,train,FALSE
250604160744_00021,RGB/climb_stairs/climb_stairs_250604160744_00021_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604160744_00021_inf.mp4,1,climb_stairs,train,FALSE
250525223502_00105,RGB/put_on_coat/put_on_coat_250525223502_00105_rgb.mp4,Thermal/put_on_coat/put_on_coat_250525223502_00105_inf.mp4,14,put_on_coat,train,FALSE
250607160323_00014,RGB/walk/walk_250607160323_00014_rgb.mp4,Thermal/walk/walk_250607160323_00014_inf.mp4,25,walk,train,FALSE
250526002900_00350,RGB/lift/lifting_250526002900_00350_rgb.mp4,Thermal/lift/lifting_250526002900_00350_inf.mp4,8,lift,train,TRUE
250604114516_00135,RGB/photographing/photographing_250604114516_00135_rgb.mp4,Thermal/photographing/photographing_250604114516_00135_inf.mp4,9,photographing,train,FALSE
250607170842_00220,RGB/sleeping/sleeping_250607170842_00220_rgb.mp4,Thermal/sleeping/sleeping_250607170842_00220_inf.mp4,19,sleeping,train,FALSE
250603114243_00242,RGB/typing/typing_250603114243_00242_rgb.mp4,Thermal/typing/typing_250603114243_00242_inf.mp4,23,typing,train,FALSE
250624022030_00038,RGB/door_open/door_open_250624022030_00038_rgb.mp4,Thermal/door_open/door_open_250624022030_00038_inf.mp4,4,door_open,train,FALSE
250724155503_00033,RGB/jump/jump_250724155503_00033_rgb.mp4,Thermal/jump/jump_250724155503_00033_inf.mp4,7,jump,train,FALSE
250729201336_00049,RGB/lift/lift_250729201336_00049_rgb.mp4,Thermal/lift/lift_250729201336_00049_inf.mp4,8,lift,train,TRUE
250622002802_00062,RGB/stand/stand_250622002802_00062_rgb.mp4,Thermal/stand/stand_250622002802_00062_inf.mp4,21,stand,train,FALSE
250604173153_00015,RGB/call/call_250604173153_00015_rgb.mp4,Thermal/call/call_250604173153_00015_inf.mp4,0,call,train,FALSE
250726172333_00227,RGB/pick/pick_250726172333_00227_rgb.mp4,Thermal/pick/pick_250726172333_00227_inf.mp4,10,pick,train,TRUE
250603113809_00148,RGB/typing/typing_250603113809_00148_rgb.mp4,Thermal/typing/typing_250603113809_00148_inf.mp4,23,typing,train,FALSE
250606153238_00011,RGB/pour/pour_250606153238_00011_rgb.mp4,Thermal/pour/pour_250606153238_00011_inf.mp4,11,pour,train,FALSE
250604192735_00083,RGB/call/call_250604192735_00083_rgb.mp4,Thermal/call/call_250604192735_00083_inf.mp4,0,call,train,FALSE
250603162033_00072,RGB/walk/walk_250603162033_00072_rgb.mp4,Thermal/walk/walk_250603162033_00072_inf.mp4,25,walk,train,FALSE
250604154844_00025,RGB/climb_stairs/climb_stairs_250604154844_00025_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604154844_00025_inf.mp4,1,climb_stairs,train,FALSE
250603154315_00055,RGB/using_smartphone/using_smartphone_250603154315_00055_rgb.mp4,Thermal/using_smartphone/using_smartphone_250603154315_00055_inf.mp4,24,using_smartphone,train,FALSE
250603113815_00150,RGB/typing/typing_250603113815_00150_rgb.mp4,Thermal/typing/typing_250603113815_00150_inf.mp4,23,typing,train,FALSE
250603113451_00078,RGB/typing/typing_250603113451_00078_rgb.mp4,Thermal/typing/typing_250603113451_00078_inf.mp4,23,typing,train,FALSE
250606153307_00030,RGB/pour/pour_250606153307_00030_rgb.mp4,Thermal/pour/pour_250606153307_00030_inf.mp4,11,pour,train,FALSE
250804160518_00024,RGB/stand/stand_250804160518_00024_rgb.mp4,Thermal/stand/stand_250804160518_00024_inf.mp4,21,stand,train,FALSE
250525225656_00128,RGB/put_on_coat/put_on_coat_250525225656_00128_rgb.mp4,Thermal/put_on_coat/put_on_coat_250525225656_00128_inf.mp4,14,put_on_coat,train,FALSE
250603113319_00045,RGB/typing/typing_250603113319_00045_rgb.mp4,Thermal/typing/typing_250603113319_00045_inf.mp4,23,typing,train,FALSE
250804230929_00284,RGB/put_off_coat/put_off_coat_250804230929_00284_rgb.mp4,Thermal/put_off_coat/put_off_coat_250804230929_00284_inf.mp4,13,put_off_coat,train,FALSE
250529172152_00122,RGB/jump/jump_250529172152_00122_rgb.mp4,Thermal/jump/jump_250529172152_00122_inf.mp4,7,jump,train,FALSE
250804231031_00287,RGB/put_on_coat/put_on_coat_250804231031_00287_rgb.mp4,Thermal/put_on_coat/put_on_coat_250804231031_00287_inf.mp4,14,put_on_coat,train,FALSE
250607003747_00055,RGB/put_on_coat/put_on_coat_250607003747_00055_rgb.mp4,Thermal/put_on_coat/put_on_coat_250607003747_00055_inf.mp4,14,put_on_coat,train,FALSE
250624023724_00104,RGB/put_on_coat/put_on_coat_250624023724_00104_rgb.mp4,Thermal/put_on_coat/put_on_coat_250624023724_00104_inf.mp4,14,put_on_coat,train,FALSE
250528151352_00077,RGB/run/run_250528151352_00077_rgb.mp4,Thermal/run/run_250528151352_00077_inf.mp4,15,run,train,FALSE
250530165735_00019,RGB/push/push_250530165735_00019_rgb.mp4,Thermal/push/push_250530165735_00019_inf.mp4,12,push,train,FALSE
250622110814_00038,RGB/using_smartphone/using_smartphone_250622110814_00038_rgb.mp4,Thermal/using_smartphone/using_smartphone_250622110814_00038_inf.mp4,24,using_smartphone,train,FALSE
250619153307_00015,RGB/searching/searching_250619153307_00015_rgb.mp4,Thermal/searching/searching_250619153307_00015_inf.mp4,16,searching,train,FALSE
250607170154_00122,RGB/sleeping/sleeping_250607170154_00122_rgb.mp4,Thermal/sleeping/sleeping_250607170154_00122_inf.mp4,19,sleeping,train,FALSE
250712192128_00053,RGB/holding_umbrella/hold_umbrella_squat_250712192128_00053_rgb.mp4,Thermal/holding_umbrella/hold_umbrella_squat_250712192128_00053_inf.mp4,6,holding_umbrella,train,FALSE
250607160242_00008,RGB/walk/walk_250607160242_00008_rgb.mp4,Thermal/walk/walk_250607160242_00008_inf.mp4,25,walk,train,FALSE
250526001352_00315,RGB/walk/walk_250526001352_00315_rgb.mp4,Thermal/walk/walk_250526001352_00315_inf.mp4,25,walk,train,FALSE
250712141125_00141,RGB/walk/walk_250712141125_00141_rgb.mp4,Thermal/walk/walk_250712141125_00141_inf.mp4,25,walk,train,FALSE
250607170104_00110,RGB/sleeping/sleeping_250607170104_00110_rgb.mp4,Thermal/sleeping/sleeping_250607170104_00110_inf.mp4,19,sleeping,train,FALSE
250621235026_00025,RGB/stand/stand_250621235026_00025_rgb.mp4,Thermal/stand/stand_250621235026_00025_inf.mp4,21,stand,train,FALSE
250525224910_00151,RGB/turn/turn_250525224910_00151_rgb.mp4,Thermal/turn/turn_250525224910_00151_inf.mp4,22,turn,train,FALSE
250606155132_00004,RGB/jump/jump_250606155132_00004_rgb.mp4,Thermal/jump/jump_250606155132_00004_inf.mp4,7,jump,train,FALSE
250605195300_00077,RGB/drink/drink_250605195300_00077_rgb.mp4,Thermal/drink/drink_250605195300_00077_inf.mp4,5,drink,train,FALSE
250622104156_00018,RGB/using_smartphone/using_smartphone_250622104156_00018_rgb.mp4,Thermal/using_smartphone/using_smartphone_250622104156_00018_inf.mp4,24,using_smartphone,train,FALSE
250604175319_00152,RGB/slap/clap_250604175319_00152_rgb.mp4,Thermal/slap/clap_250604175319_00152_inf.mp4,18,slap,train,FALSE
250712111024_00043,RGB/stand/stand_250712111024_00043_rgb.mp4,Thermal/stand/stand_250712111024_00043_inf.mp4,21,stand,train,FALSE
250729222729_00142,RGB/pick/pick_250729222729_00142_rgb.mp4,Thermal/pick/pick_250729222729_00142_inf.mp4,10,pick,train,TRUE
250622161812_00012,RGB/sit/sit_250622161812_00012_rgb.mp4,Thermal/sit/sit_250622161812_00012_inf.mp4,17,sit,train,TRUE
250712172452_00095,RGB/lift/lift_250712172452_00095_rgb.mp4,Thermal/lift/lift_250712172452_00095_inf.mp4,8,lift,train,TRUE
250730004029_00006,RGB/using_smartphone/using_smartphone_250730004029_00006_rgb.mp4,Thermal/using_smartphone/using_smartphone_250730004029_00006_inf.mp4,24,using_smartphone,train,FALSE
250604174720_00033,RGB/slap/clap_250604174720_00033_rgb.mp4,Thermal/slap/clap_250604174720_00033_inf.mp4,18,slap,train,FALSE
250726171929_00214,RGB/turn/turn_250726171929_00214_rgb.mp4,Thermal/turn/turn_250726171929_00214_inf.mp4,22,turn,train,FALSE
250712173459_00114,RGB/pick/pick_250712173459_00114_rgb.mp4,Thermal/pick/pick_250712173459_00114_inf.mp4,10,pick,train,TRUE
250603113650_00120,RGB/typing/typing_250603113650_00120_rgb.mp4,Thermal/typing/typing_250603113650_00120_inf.mp4,23,typing,train,FALSE
250603160834_00056,RGB/slap/slap_250603160834_00056_rgb.mp4,Thermal/slap/slap_250603160834_00056_inf.mp4,18,slap,train,FALSE
250622161737_00010,RGB/sit/sit_250622161737_00010_rgb.mp4,Thermal/sit/sit_250622161737_00010_inf.mp4,17,sit,train,TRUE
250604182147_00024,RGB/climb_stairs/climb_stairs_250604182147_00024_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182147_00024_inf.mp4,1,climb_stairs,train,FALSE
250528151532_00119,RGB/run/run_250528151532_00119_rgb.mp4,Thermal/run/run_250528151532_00119_inf.mp4,15,run,train,FALSE
250530165926_00051,RGB/push/push_250530165926_00051_rgb.mp4,Thermal/push/push_250530165926_00051_inf.mp4,12,push,train,FALSE
250605173453_00015,RGB/wave/wave_250605173453_00015_rgb.mp4,Thermal/wave/wave_250605173453_00015_inf.mp4,26,wave,train,FALSE
250530170216_00100,RGB/push/push_250530170216_00100_rgb.mp4,Thermal/push/push_250530170216_00100_inf.mp4,12,push,train,FALSE
250604115057_00028,RGB/photographing/photographing_250604115057_00028_rgb.mp4,Thermal/photographing/photographing_250604115057_00028_inf.mp4,9,photographing,train,FALSE
250603113919_00172,RGB/typing/typing_250603113919_00172_rgb.mp4,Thermal/typing/typing_250603113919_00172_inf.mp4,23,typing,train,FALSE
250805003313_00054,RGB/squat/squat_250805003313_00054_rgb.mp4,Thermal/squat/squat_250805003313_00054_inf.mp4,20,squat,train,TRUE
250604181735_00163,RGB/climb_stairs/climb_stairs_250604181735_00163_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604181735_00163_inf.mp4,1,climb_stairs,train,FALSE
250603114106_00209,RGB/typing/typing_250603114106_00209_rgb.mp4,Thermal/typing/typing_250603114106_00209_inf.mp4,23,typing,train,FALSE
250622103955_00010,RGB/using_smartphone/using_smartphone_250622103955_00010_rgb.mp4,Thermal/using_smartphone/using_smartphone_250622103955_00010_inf.mp4,24,using_smartphone,train,FALSE
250619152058_00030,RGB/call/call_250619152058_00030_rgb.mp4,Thermal/call/call_250619152058_00030_inf.mp4,0,call,train,FALSE
250724115042_00022,RGB/door_open/door_open_250724115042_00022_rgb.mp4,Thermal/door_open/door_open_250724115042_00022_inf.mp4,4,door_open,train,FALSE
250604175948_00085,RGB/slap/clap_250604175948_00085_rgb.mp4,Thermal/slap/clap_250604175948_00085_inf.mp4,18,slap,train,FALSE
250619152836_00022,RGB/searching/searching_250619152836_00022_rgb.mp4,Thermal/searching/searching_250619152836_00022_inf.mp4,16,searching,train,FALSE
250530170301_00113,RGB/push/push_250530170301_00113_rgb.mp4,Thermal/push/push_250530170301_00113_inf.mp4,12,push,train,FALSE
250604181705_00154,RGB/climb_stairs/climb_stairs_250604181705_00154_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604181705_00154_inf.mp4,1,climb_stairs,train,FALSE
250712174157_00132,RGB/lift/lift_250712174157_00132_rgb.mp4,Thermal/lift/lift_250712174157_00132_inf.mp4,8,lift,train,TRUE
250607171809_00047,RGB/sleeping/sleeping_250607171809_00047_rgb.mp4,Thermal/sleeping/sleeping_250607171809_00047_inf.mp4,19,sleeping,train,FALSE
250607170206_00125,RGB/sleeping/sleeping_250607170206_00125_rgb.mp4,Thermal/sleeping/sleeping_250607170206_00125_inf.mp4,19,sleeping,train,FALSE
250805161825_00131,RGB/crouch/crouch_250805161825_00131_rgb.mp4,Thermal/crouch/crouch_250805161825_00131_inf.mp4,2,crouch,train,TRUE
250529174313_00131,RGB/jump/jump_250529174313_00131_rgb.mp4,Thermal/jump/jump_250529174313_00131_inf.mp4,7,jump,train,FALSE
250607010939_00079,RGB/put_off_coat/put_off_coat_250607010939_00079_rgb.mp4,Thermal/put_off_coat/put_off_coat_250607010939_00079_inf.mp4,13,put_off_coat,train,FALSE
250712204942_00410,RGB/stand/stand_250712204942_00410_rgb.mp4,Thermal/stand/stand_250712204942_00410_inf.mp4,21,stand,train,FALSE
250726221921_00036,RGB/door_close/door_close_250726221921_00036_rgb.mp4,Thermal/door_close/door_close_250726221921_00036_inf.mp4,3,door_close,train,FALSE
250530171346_00095,RGB/push/push_250530171346_00095_rgb.mp4,Thermal/push/push_250530171346_00095_inf.mp4,12,push,train,FALSE
250622104429_00002,RGB/call/call_250622104429_00002_rgb.mp4,Thermal/call/call_250622104429_00002_inf.mp4,0,call,train,FALSE
250621110505_00005,RGB/squat/squat_250621110505_00005_rgb.mp4,Thermal/squat/squat_250621110505_00005_inf.mp4,20,squat,train,TRUE
250622172836_00127,RGB/put_on_coat/put_on_coat_250622172836_00127_rgb.mp4,Thermal/put_on_coat/put_on_coat_250622172836_00127_inf.mp4,14,put_on_coat,train,FALSE
250606153302_00027,RGB/pour/pour_250606153302_00027_rgb.mp4,Thermal/pour/pour_250606153302_00027_inf.mp4,11,pour,train,FALSE
250604114035_00043,RGB/photographing/photographing_250604114035_00043_rgb.mp4,Thermal/photographing/photographing_250604114035_00043_inf.mp4,9,photographing,train,FALSE
250528152615_00390,RGB/run/run_250528152615_00390_rgb.mp4,Thermal/run/run_250528152615_00390_inf.mp4,15,run,train,FALSE
250606153017_00043,RGB/pour/pour_250606153017_00043_rgb.mp4,Thermal/pour/pour_250606153017_00043_inf.mp4,11,pour,train,FALSE
250525225424_00161,RGB/walk/walk_250525225424_00161_rgb.mp4,Thermal/walk/walk_250525225424_00161_inf.mp4,25,walk,train,FALSE
250715151720_00021,RGB/turn/turn_250715151720_00021_rgb.mp4,Thermal/turn/turn_250715151720_00021_inf.mp4,22,turn,train,FALSE
250603160749_00038,RGB/slap/slap_250603160749_00038_rgb.mp4,Thermal/slap/slap_250603160749_00038_inf.mp4,18,slap,train,FALSE
250604175303_00147,RGB/slap/clap_250604175303_00147_rgb.mp4,Thermal/slap/clap_250604175303_00147_inf.mp4,18,slap,train,FALSE
250805163303_00164,RGB/crouch/crouch_250805163303_00164_rgb.mp4,Thermal/crouch/crouch_250805163303_00164_inf.mp4,2,crouch,train,TRUE
250604114322_00094,RGB/photographing/photographing_250604114322_00094_rgb.mp4,Thermal/photographing/photographing_250604114322_00094_inf.mp4,9,photographing,train,FALSE
250607170706_00197,RGB/sleeping/sleeping_250607170706_00197_rgb.mp4,Thermal/sleeping/sleeping_250607170706_00197_inf.mp4,19,sleeping,train,FALSE
250606150352_00023,RGB/searching/searching_250606150352_00023_rgb.mp4,Thermal/searching/searching_250606150352_00023_inf.mp4,16,searching,train,FALSE
250605174735_00116,RGB/wave/wave_250605174735_00116_rgb.mp4,Thermal/wave/wave_250605174735_00116_inf.mp4,26,wave,train,FALSE
250525234903_00267,RGB/walk/walk_250525234903_00267_rgb.mp4,Thermal/walk/walk_250525234903_00267_inf.mp4,25,walk,train,FALSE
250712181735_00015,RGB/holding_umbrella/hold_umbrella_stoop_250712181735_00015_rgb.mp4,Thermal/holding_umbrella/hold_umbrella_stoop_250712181735_00015_inf.mp4,6,holding_umbrella,train,FALSE
250528151820_00191,RGB/run/run_250528151820_00191_rgb.mp4,Thermal/run/run_250528151820_00191_inf.mp4,15,run,train,FALSE
250528152909_00460,RGB/run/run_250528152909_00460_rgb.mp4,Thermal/run/run_250528152909_00460_inf.mp4,15,run,train,FALSE
250619152017_00002,RGB/call/call_250619152017_00002_rgb.mp4,Thermal/call/call_250619152017_00002_inf.mp4,0,call,train,FALSE
250529175754_00161,RGB/jump/jump_250529175754_00161_rgb.mp4,Thermal/jump/jump_250529175754_00161_inf.mp4,7,jump,train,FALSE
250603115441_00502,RGB/typing/typing_250603115441_00502_rgb.mp4,Thermal/typing/typing_250603115441_00502_inf.mp4,23,typing,train,FALSE
250604182456_00086,RGB/climb_stairs/climb_stairs_250604182456_00086_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182456_00086_inf.mp4,1,climb_stairs,train,FALSE
250804230303_00269,RGB/put_on_coat/put_on_coat_250804230303_00269_rgb.mp4,Thermal/put_on_coat/put_on_coat_250804230303_00269_inf.mp4,14,put_on_coat,train,FALSE
250605174601_00094,RGB/wave/wave_250605174601_00094_rgb.mp4,Thermal/wave/wave_250605174601_00094_inf.mp4,26,wave,train,FALSE
250712200520_00108,RGB/holding_umbrella/hold_umbrella_stoop_250712200520_00108_rgb.mp4,Thermal/holding_umbrella/hold_umbrella_stoop_250712200520_00108_inf.mp4,6,holding_umbrella,train,FALSE
250603115203_00445,RGB/typing/typing_250603115203_00445_rgb.mp4,Thermal/typing/typing_250603115203_00445_inf.mp4,23,typing,train,FALSE
250805114339_00032,RGB/squat/squat_250805114339_00032_rgb.mp4,Thermal/squat/squat_250805114339_00032_inf.mp4,20,squat,train,TRUE
250607173719_00040,RGB/sleeping/sleeping_250607173719_00040_rgb.mp4,Thermal/sleeping/sleeping_250607173719_00040_inf.mp4,19,sleeping,train,FALSE
250726215547_00046,RGB/turn/turn_250726215547_00046_rgb.mp4,Thermal/turn/turn_250726215547_00046_inf.mp4,22,turn,train,FALSE
250804233800_00312,RGB/put_off_coat/put_off_coat_250804233800_00312_rgb.mp4,Thermal/put_off_coat/put_off_coat_250804233800_00312_inf.mp4,13,put_off_coat,train,FALSE
250712130158_00109,RGB/lift/lift_250712130158_00109_rgb.mp4,Thermal/lift/lift_250712130158_00109_inf.mp4,8,lift,train,TRUE
250603155140_00019,RGB/using_smartphone/using_smartphone_250603155140_00019_rgb.mp4,Thermal/using_smartphone/using_smartphone_250603155140_00019_inf.mp4,24,using_smartphone,train,FALSE
250607171644_00030,RGB/sleeping/sleeping_250607171644_00030_rgb.mp4,Thermal/sleeping/sleeping_250607171644_00030_inf.mp4,19,sleeping,train,FALSE
250604173259_00036,RGB/call/call_250604173259_00036_rgb.mp4,Thermal/call/call_250604173259_00036_inf.mp4,0,call,train,FALSE
250805153515_00061,RGB/crouch/crouch_250805153515_00061_rgb.mp4,Thermal/crouch/crouch_250805153515_00061_inf.mp4,2,crouch,train,TRUE
250604175232_00137,RGB/slap/clap_250604175232_00137_rgb.mp4,Thermal/slap/clap_250604175232_00137_inf.mp4,18,slap,train,FALSE
250606150451_00018,RGB/searching/searching_250606150451_00018_rgb.mp4,Thermal/searching/searching_250606150451_00018_inf.mp4,16,searching,train,FALSE
250604114051_00047,RGB/photographing/photographing_250604114051_00047_rgb.mp4,Thermal/photographing/photographing_250604114051_00047_inf.mp4,9,photographing,train,FALSE
250729210920_00069,RGB/lift/lift_250729210920_00069_rgb.mp4,Thermal/lift/lift_250729210920_00069_inf.mp4,8,lift,train,TRUE
250529174748_00136,RGB/jump/jump_250529174748_00136_rgb.mp4,Thermal/jump/jump_250529174748_00136_inf.mp4,7,jump,train,FALSE
250607171438_00005,RGB/sleeping/sleeping_250607171438_00005_rgb.mp4,Thermal/sleeping/sleeping_250607171438_00005_inf.mp4,19,sleeping,train,FALSE
250730145904_00165,RGB/pick/pick_250730145904_00165_rgb.mp4,Thermal/pick/pick_250730145904_00165_inf.mp4,10,pick,train,TRUE
250604155022_00057,RGB/climb_stairs/climb_stairs_250604155022_00057_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604155022_00057_inf.mp4,1,climb_stairs,train,FALSE
250724150419_00003,RGB/door_open/door_open_250724150419_00003_rgb.mp4,Thermal/door_open/door_open_250724150419_00003_inf.mp4,4,door_open,train,FALSE
250622175235_00108,RGB/stand/stand_250622175235_00108_rgb.mp4,Thermal/stand/stand_250622175235_00108_inf.mp4,21,stand,train,FALSE
250607170301_00138,RGB/sleeping/sleeping_250607170301_00138_rgb.mp4,Thermal/sleeping/sleeping_250607170301_00138_inf.mp4,19,sleeping,train,FALSE
250712111654_00011,RGB/stand/stand_250712111654_00011_rgb.mp4,Thermal/stand/stand_250712111654_00011_inf.mp4,21,stand,train,FALSE
250605173024_00103,RGB/wave/wave_250605173024_00103_rgb.mp4,Thermal/wave/wave_250605173024_00103_inf.mp4,26,wave,train,FALSE
250603115230_00455,RGB/typing/typing_250603115230_00455_rgb.mp4,Thermal/typing/typing_250603115230_00455_inf.mp4,23,typing,train,FALSE
250605182833_00106,RGB/drink/drink_250605182833_00106_rgb.mp4,Thermal/drink/drink_250605182833_00106_inf.mp4,5,drink,train,FALSE
250712154505_00022,RGB/lift/lift_250712154505_00022_rgb.mp4,Thermal/lift/lift_250712154505_00022_inf.mp4,8,lift,train,TRUE
250605151605_00037,RGB/pour/pour_250605151605_00037_rgb.mp4,Thermal/pour/pour_250605151605_00037_inf.mp4,11,pour,train,FALSE
250607112108_00135,RGB/put_on_coat/put_on_coat_250607112108_00135_rgb.mp4,Thermal/put_on_coat/put_on_coat_250607112108_00135_inf.mp4,14,put_on_coat,train,FALSE
250605172711_00058,RGB/wave/wave_250605172711_00058_rgb.mp4,Thermal/wave/wave_250605172711_00058_inf.mp4,26,wave,train,FALSE
250604161736_00035,RGB/walk/walk_250604161736_00035_rgb.mp4,Thermal/walk/walk_250604161736_00035_inf.mp4,25,walk,train,FALSE
250604154847_00026,RGB/climb_stairs/climb_stairs_250604154847_00026_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604154847_00026_inf.mp4,1,climb_stairs,train,FALSE
250604192725_00080,RGB/call/call_250604192725_00080_rgb.mp4,Thermal/call/call_250604192725_00080_inf.mp4,0,call,train,FALSE
250729201105_00046,RGB/lift/lift_250729201105_00046_rgb.mp4,Thermal/lift/lift_250729201105_00046_inf.mp4,8,lift,train,TRUE
250725125637_00055,RGB/walk/walk_250725125637_00055_rgb.mp4,Thermal/walk/walk_250725125637_00055_inf.mp4,25,walk,train,FALSE
250606154210_00006,RGB/pour/pour_250606154210_00006_rgb.mp4,Thermal/pour/pour_250606154210_00006_inf.mp4,11,pour,train,FALSE
