sample_id,dataset,role,modality,path_rgb,path_thermal,sequence_id,subject_id,frame_index,original_label,project_label,status,issue_code,split,notes
mot20_test_MOT20-04_001107,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001107.jpg,none,MOT20-04,none,1107,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001108,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001108.jpg,none,MOT20-04,none,1108,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001109,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001109.jpg,none,MOT20-04,none,1109,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001110,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001110.jpg,none,MOT20-04,none,1110,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001111,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001111.jpg,none,MOT20-04,none,1111,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001112,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001112.jpg,none,MOT20-04,none,1112,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001113,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001113.jpg,none,MOT20-04,none,1113,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001114,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001114.jpg,none,MOT20-04,none,1114,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001115,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001115.jpg,none,MOT20-04,none,1115,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001116,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001116.jpg,none,MOT20-04,none,1116,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001117,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001117.jpg,none,MOT20-04,none,1117,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001118,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001118.jpg,none,MOT20-04,none,1118,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001119,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001119.jpg,none,MOT20-04,none,1119,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001120,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001120.jpg,none,MOT20-04,none,1120,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001121,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001121.jpg,none,MOT20-04,none,1121,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001122,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001122.jpg,none,MOT20-04,none,1122,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001123,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001123.jpg,none,MOT20-04,none,1123,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001124,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001124.jpg,none,MOT20-04,none,1124,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001125,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001125.jpg,none,MOT20-04,none,1125,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001126,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001126.jpg,none,MOT20-04,none,1126,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001127,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001127.jpg,none,MOT20-04,none,1127,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001128,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001128.jpg,none,MOT20-04,none,1128,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001129,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001129.jpg,none,MOT20-04,none,1129,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001130,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001130.jpg,none,MOT20-04,none,1130,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001131,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001131.jpg,none,MOT20-04,none,1131,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001132,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001132.jpg,none,MOT20-04,none,1132,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001133,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001133.jpg,none,MOT20-04,none,1133,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001134,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001134.jpg,none,MOT20-04,none,1134,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001135,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001135.jpg,none,MOT20-04,none,1135,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001136,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001136.jpg,none,MOT20-04,none,1136,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001137,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001137.jpg,none,MOT20-04,none,1137,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001138,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001138.jpg,none,MOT20-04,none,1138,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001139,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001139.jpg,none,MOT20-04,none,1139,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001140,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001140.jpg,none,MOT20-04,none,1140,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001141,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001141.jpg,none,MOT20-04,none,1141,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001142,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001142.jpg,none,MOT20-04,none,1142,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001143,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001143.jpg,none,MOT20-04,none,1143,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001144,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001144.jpg,none,MOT20-04,none,1144,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001145,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001145.jpg,none,MOT20-04,none,1145,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001146,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001146.jpg,none,MOT20-04,none,1146,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001147,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001147.jpg,none,MOT20-04,none,1147,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001148,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001148.jpg,none,MOT20-04,none,1148,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001149,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001149.jpg,none,MOT20-04,none,1149,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001150,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001150.jpg,none,MOT20-04,none,1150,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001151,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001151.jpg,none,MOT20-04,none,1151,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001152,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001152.jpg,none,MOT20-04,none,1152,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001153,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001153.jpg,none,MOT20-04,none,1153,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001154,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001154.jpg,none,MOT20-04,none,1154,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001155,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001155.jpg,none,MOT20-04,none,1155,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001156,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001156.jpg,none,MOT20-04,none,1156,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001157,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001157.jpg,none,MOT20-04,none,1157,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001158,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001158.jpg,none,MOT20-04,none,1158,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001159,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001159.jpg,none,MOT20-04,none,1159,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001160,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001160.jpg,none,MOT20-04,none,1160,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001161,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001161.jpg,none,MOT20-04,none,1161,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001162,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001162.jpg,none,MOT20-04,none,1162,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001163,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001163.jpg,none,MOT20-04,none,1163,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001164,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001164.jpg,none,MOT20-04,none,1164,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001165,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001165.jpg,none,MOT20-04,none,1165,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001166,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001166.jpg,none,MOT20-04,none,1166,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001167,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001167.jpg,none,MOT20-04,none,1167,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001168,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001168.jpg,none,MOT20-04,none,1168,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001169,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001169.jpg,none,MOT20-04,none,1169,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001170,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001170.jpg,none,MOT20-04,none,1170,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001171,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001171.jpg,none,MOT20-04,none,1171,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001172,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001172.jpg,none,MOT20-04,none,1172,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001173,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001173.jpg,none,MOT20-04,none,1173,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001174,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001174.jpg,none,MOT20-04,none,1174,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001175,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001175.jpg,none,MOT20-04,none,1175,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001176,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001176.jpg,none,MOT20-04,none,1176,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001177,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001177.jpg,none,MOT20-04,none,1177,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001178,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001178.jpg,none,MOT20-04,none,1178,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001179,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001179.jpg,none,MOT20-04,none,1179,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001180,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001180.jpg,none,MOT20-04,none,1180,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001181,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001181.jpg,none,MOT20-04,none,1181,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001182,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001182.jpg,none,MOT20-04,none,1182,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001183,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001183.jpg,none,MOT20-04,none,1183,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001184,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001184.jpg,none,MOT20-04,none,1184,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001185,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001185.jpg,none,MOT20-04,none,1185,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001186,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001186.jpg,none,MOT20-04,none,1186,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001187,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001187.jpg,none,MOT20-04,none,1187,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001188,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001188.jpg,none,MOT20-04,none,1188,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001189,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001189.jpg,none,MOT20-04,none,1189,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001190,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001190.jpg,none,MOT20-04,none,1190,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001191,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001191.jpg,none,MOT20-04,none,1191,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001192,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001192.jpg,none,MOT20-04,none,1192,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001193,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001193.jpg,none,MOT20-04,none,1193,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001194,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001194.jpg,none,MOT20-04,none,1194,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001195,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001195.jpg,none,MOT20-04,none,1195,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001196,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001196.jpg,none,MOT20-04,none,1196,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001197,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001197.jpg,none,MOT20-04,none,1197,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001198,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001198.jpg,none,MOT20-04,none,1198,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001199,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001199.jpg,none,MOT20-04,none,1199,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001200,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001200.jpg,none,MOT20-04,none,1200,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001201,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001201.jpg,none,MOT20-04,none,1201,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001202,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001202.jpg,none,MOT20-04,none,1202,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001203,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001203.jpg,none,MOT20-04,none,1203,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001204,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001204.jpg,none,MOT20-04,none,1204,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001205,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001205.jpg,none,MOT20-04,none,1205,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001206,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001206.jpg,none,MOT20-04,none,1206,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001207,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001207.jpg,none,MOT20-04,none,1207,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001208,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001208.jpg,none,MOT20-04,none,1208,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001209,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001209.jpg,none,MOT20-04,none,1209,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001210,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001210.jpg,none,MOT20-04,none,1210,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001211,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001211.jpg,none,MOT20-04,none,1211,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001212,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001212.jpg,none,MOT20-04,none,1212,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001213,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001213.jpg,none,MOT20-04,none,1213,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001214,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001214.jpg,none,MOT20-04,none,1214,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001215,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001215.jpg,none,MOT20-04,none,1215,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001216,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001216.jpg,none,MOT20-04,none,1216,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001217,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001217.jpg,none,MOT20-04,none,1217,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001218,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001218.jpg,none,MOT20-04,none,1218,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001219,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001219.jpg,none,MOT20-04,none,1219,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001220,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001220.jpg,none,MOT20-04,none,1220,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001221,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001221.jpg,none,MOT20-04,none,1221,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001222,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001222.jpg,none,MOT20-04,none,1222,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001223,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001223.jpg,none,MOT20-04,none,1223,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001224,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001224.jpg,none,MOT20-04,none,1224,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001225,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001225.jpg,none,MOT20-04,none,1225,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001226,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001226.jpg,none,MOT20-04,none,1226,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001227,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001227.jpg,none,MOT20-04,none,1227,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001228,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001228.jpg,none,MOT20-04,none,1228,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001229,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001229.jpg,none,MOT20-04,none,1229,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001230,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001230.jpg,none,MOT20-04,none,1230,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001231,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001231.jpg,none,MOT20-04,none,1231,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001232,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001232.jpg,none,MOT20-04,none,1232,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001233,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001233.jpg,none,MOT20-04,none,1233,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001234,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001234.jpg,none,MOT20-04,none,1234,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001235,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001235.jpg,none,MOT20-04,none,1235,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
mot20_test_MOT20-04_001236,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/test/MOT20-04/001236.jpg,none,MOT20-04,none,1236,none,person,keep,none,test,Official test frame; local ground truth is unavailable.
